Mix,Name,Formula,inchikey,smiles,RT,[M+H]+,[M+NH4]+,[M+Na]+,[M-H2O+H]+
1,Methyl 7-Deshydroxypyrogallin-4-Carboxylate_glycoside,C12H13NO2,AJXPJJZHWIXJCJ-UHFFFAOYSA-N,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,0,366.1552,383.1818,388.1371,348.1446
1,Methyl 7-Deshydroxypyrogallin-4-Carboxylate_diglycoside,C12H13NO2,AJXPJJZHWIXJCJ-UHFFFAOYSA-N,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,0,528.2085,545.2351,550.1904,510.1979
1,Purpurogallin,C11H8O5,WDGFFVCWBZVLCE-UHFFFAOYSA-N,C1=CC(=O)C(=C2C(=C1)C=C(C(=C2O)O)O)O,0,221.0444,238.071,243.0264,203.0339
1,Purpurogallin_glycoside,C11H8O5,WDGFFVCWBZVLCE-UHFFFAOYSA-N,C1=CC(=O)C(=C2C(=C1)C=C(C(=C2O)O)O)O,0,383.0977,400.1243,405.0797,365.0872
1,Purpurogallin_diglycoside,C11H8O5,WDGFFVCWBZVLCE-UHFFFAOYSA-N,C1=CC(=O)C(=C2C(=C1)C=C(C(=C2O)O)O)O,0,545.151,562.1776,567.133,527.1405
1,Capsanthin,C40H56O3,VYIRVAXUEZSDNC-RDJLEWNRSA-N,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(=O)[C@@]2(C[C@H](CC2(C)C)O)C)/C)/C,0,585.4302,602.4568,607.4122,567.4197
1,Capsanthin_glycoside,C40H56O3,VYIRVAXUEZSDNC-RDJLEWNRSA-N,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(=O)[C@@]2(C[C@H](CC2(C)C)O)C)/C)/C,0,747.4835,764.5101,769.4655,729.473
1,Capsanthin_diglycoside,C40H56O3,VYIRVAXUEZSDNC-RDJLEWNRSA-N,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(=O)[C@@]2(C[C@H](CC2(C)C)O)C)/C)/C,0,909.5368,926.5634,931.5188,891.5263
1,Theaflavin Monogallates,C36H28O16,KMJPKUVSXFVQGZ-WQLSNUALSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C4=C(C(=O)C=C(C=C34)[C@@H]5[C@@H](CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)O)O,0,717.145,734.1716,739.127,699.1344
1,Theaflavin Monogallates_glycoside,C36H28O16,KMJPKUVSXFVQGZ-WQLSNUALSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C4=C(C(=O)C=C(C=C34)[C@@H]5[C@@H](CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)O)O,0,879.1983,896.2249,901.1803,861.1877
1,Theaflavin Monogallates_diglycoside,C36H28O16,KMJPKUVSXFVQGZ-WQLSNUALSA-N,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C4=C(C(=O)C=C(C=C34)[C@@H]5[C@@H](CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)O)O,0,1041.2516,1058.2782,1063.2336,1023.241
1,Pristimerin,C30H40O4,JFACETXYABVHFD-WXPPGMDDSA-N,CC1=C(C(=O)C=C2C1=CC=C3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@](CC5)(C)C(=O)OC)C)C)C)C)O,0,465.2999,482.3265,487.2819,447.2894
1,Pristimerin_glycoside,C30H40O4,JFACETXYABVHFD-WXPPGMDDSA-N,CC1=C(C(=O)C=C2C1=CC=C3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@](CC5)(C)C(=O)OC)C)C)C)C)O,0,627.3532,644.3798,649.3352,609.3427
1,Pristimerin_diglycoside,C30H40O4,JFACETXYABVHFD-WXPPGMDDSA-N,CC1=C(C(=O)C=C2C1=CC=C3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@](CC5)(C)C(=O)OC)C)C)C)C)O,0,789.4065,806.4331,811.3885,771.396
1,Celastrol,C29H38O4,KQJSQWZMSAGSHN-JJWQIEBTSA-N,CC1=C(C(=O)C=C2C1=CC=C3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@](CC5)(C)C(=O)O)C)C)C)C)O,0,451.2843,468.3108,473.2662,433.2737
1,Celastrol_glycoside,C29H38O4,KQJSQWZMSAGSHN-JJWQIEBTSA-N,CC1=C(C(=O)C=C2C1=CC=C3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@](CC5)(C)C(=O)O)C)C)C)C)O,0,613.3376,630.3641,635.3195,595.327
1,Celastrol_diglycoside,C29H38O4,KQJSQWZMSAGSHN-JJWQIEBTSA-N,CC1=C(C(=O)C=C2C1=CC=C3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@](CC5)(C)C(=O)O)C)C)C)C)O,0,775.3909,792.4174,797.3728,757.3803
1,Peucenin,C15H16O4,DTNGBIGBPPPNNB-UHFFFAOYSA-N,CC1=CC(=O)C2=C(O1)C=C(C(=C2O)CC=C(C)C)O,0,261.1121,278.1387,283.0941,243.1016
1,Peucenin_glycoside,C15H16O4,DTNGBIGBPPPNNB-UHFFFAOYSA-N,CC1=CC(=O)C2=C(O1)C=C(C(=C2O)CC=C(C)C)O,0,423.1654,440.192,445.1474,405.1549
1,Peucenin_diglycoside,C15H16O4,DTNGBIGBPPPNNB-UHFFFAOYSA-N,CC1=CC(=O)C2=C(O1)C=C(C(=C2O)CC=C(C)C)O,0,585.2187,602.2453,607.2007,567.2082
2,Lobeline Hydrochloride,C22H27NO2,MXYUKLILVYORSK-HBMCJLEFSA-N,CN1[C@@H](CCC[C@@H]1CC(=O)C2=CC=CC=C2)C[C@@H](C3=CC=CC=C3)O,0,338.2115,355.238,360.1934,320.2009
2,Lobeline Hydrochloride_glycoside,C22H27NO2,MXYUKLILVYORSK-HBMCJLEFSA-N,CN1[C@@H](CCC[C@@H]1CC(=O)C2=CC=CC=C2)C[C@@H](C3=CC=CC=C3)O,0,500.2648,517.2913,522.2467,482.2542
2,Lobeline Hydrochloride_diglycoside,C22H27NO2,MXYUKLILVYORSK-HBMCJLEFSA-N,CN1[C@@H](CCC[C@@H]1CC(=O)C2=CC=CC=C2)C[C@@H](C3=CC=CC=C3)O,0,662.3181,679.3446,684.3,644.3075
2,N-Methylbenzylamine Hydrochloride,C8H11N,RIWRFSMVIUAEBX-UHFFFAOYSA-N,CNCC1=CC=CC=C1,0,122.0964,139.123,144.0784,104.0859
2,N-Methylbenzylamine Hydrochloride_glycoside,C8H11N,RIWRFSMVIUAEBX-UHFFFAOYSA-N,CNCC1=CC=CC=C1,0,284.1497,301.1763,306.1317,266.1392
2,N-Methylbenzylamine Hydrochloride_diglycoside,C8H11N,RIWRFSMVIUAEBX-UHFFFAOYSA-N,CNCC1=CC=CC=C1,0,446.203,463.2296,468.185,428.1925
2,Podototarin,C40H58O2,RFUVOURUUJLQSB-QFFMKFBWSA-N,CC(C)C1=C(C(=CC2=C1CCC3[C@@]2(CCCC3(C)C)C)C4=CC5=C(CCC6[C@@]5(CCCC6(C)C)C)C(=C4O)C(C)C)O,0,571.451,588.4775,593.4329,553.4404
2,Podototarin_glycoside,C40H58O2,RFUVOURUUJLQSB-QFFMKFBWSA-N,CC(C)C1=C(C(=CC2=C1CCC3[C@@]2(CCCC3(C)C)C)C4=CC5=C(CCC6[C@@]5(CCCC6(C)C)C)C(=C4O)C(C)C)O,0,733.5043,750.5308,755.4862,715.4937
2,Podototarin_diglycoside,C40H58O2,RFUVOURUUJLQSB-QFFMKFBWSA-N,CC(C)C1=C(C(=CC2=C1CCC3[C@@]2(CCCC3(C)C)C)C4=CC5=C(CCC6[C@@]5(CCCC6(C)C)C)C(=C4O)C(C)C)O,0,895.5576,912.5841,917.5395,877.547
2,Lunarine,C25H31N3O4,YIWJEBPTHXRHQF-LLMLIWGDSA-N,C1CCNC(=O)/C=C/[C@]23CCC(=O)C[C@H]2OC4=C3C=C(C=C4)/C=C/C(=O)NCCCNC1,0,438.2387,455.2653,460.2207,420.2282
2,Lunarine_glycoside,C25H31N3O4,YIWJEBPTHXRHQF-LLMLIWGDSA-N,C1CCNC(=O)/C=C/[C@]23CCC(=O)C[C@H]2OC4=C3C=C(C=C4)/C=C/C(=O)NCCCNC1,0,600.292,617.3186,622.274,582.2815
2,Lunarine_diglycoside,C25H31N3O4,YIWJEBPTHXRHQF-LLMLIWGDSA-N,C1CCNC(=O)/C=C/[C@]23CCC(=O)C[C@H]2OC4=C3C=C(C=C4)/C=C/C(=O)NCCCNC1,0,762.3453,779.3719,784.3273,744.3348
2,Shikimic Acid,C7H10O5,JXOHGGNKMLTUBP-HSUXUTPPSA-N,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)O)O)O,0,175.0601,192.0866,197.042,157.0495
2,Shikimic Acid_glycoside,C7H10O5,JXOHGGNKMLTUBP-HSUXUTPPSA-N,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)O)O)O,0,337.1134,354.1399,359.0953,319.1028
2,Shikimic Acid_diglycoside,C7H10O5,JXOHGGNKMLTUBP-HSUXUTPPSA-N,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)O)O)O,0,499.1667,516.1932,521.1486,481.1561
2,Bisanhydrorutilantinone,C22H16O7,DIAOGWYBBJCPAD-UHFFFAOYSA-N ,CCC1=C(C2=CC3=C(C(=C2C=C1)O)C(=O)C4=C(C=CC(=C4C3=O)O)O)C(=O)OC ,0,393.0969,410.1234,415.0788,375.0863
2,Bisanhydrorutilantinone_glycoside,C22H16O7,DIAOGWYBBJCPAD-UHFFFAOYSA-N ,CCC1=C(C2=CC3=C(C(=C2C=C1)O)C(=O)C4=C(C=CC(=C4C3=O)O)O)C(=O)OC ,0,555.1502,572.1767,577.1321,537.1396
2,Bisanhydrorutilantinone_diglycoside,C22H16O7,DIAOGWYBBJCPAD-UHFFFAOYSA-N ,CCC1=C(C2=CC3=C(C(=C2C=C1)O)C(=O)C4=C(C=CC(=C4C3=O)O)O)C(=O)OC ,0,717.2035,734.23,739.1854,699.1929
2,"2,6-Dimethoxyquinone",C8H8O4,OLBNOBQOQZRLMP-UHFFFAOYSA-N ,COC1=CC(=O)C=C(C1=O)OC,0,169.0495,186.0761,191.0315,151.039
2,"2,6-Dimethoxyquinone_glycoside",C8H8O4,OLBNOBQOQZRLMP-UHFFFAOYSA-N ,COC1=CC(=O)C=C(C1=O)OC,0,331.1028,348.1294,353.0848,313.0923
2,"2,6-Dimethoxyquinone_diglycoside",C8H8O4,OLBNOBQOQZRLMP-UHFFFAOYSA-N ,COC1=CC(=O)C=C(C1=O)OC,0,493.1561,510.1827,515.1381,475.1456
2,Galangin,C15H10O5,VCCRNZQBSJXYJD-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,0,271.0601,288.0866,293.042,253.0495
2,Galangin_glycoside,C15H10O5,VCCRNZQBSJXYJD-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,0,433.1134,450.1399,455.0953,415.1028
2,Galangin_diglycoside,C15H10O5,VCCRNZQBSJXYJD-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,0,595.1667,612.1932,617.1486,577.1561
2,Chrysin,C15H10O4,RTIXKCRFFJGDFG-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,0,255.0652,272.0917,277.0471,237.0546
2,Chrysin_glycoside,C15H10O4,RTIXKCRFFJGDFG-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,0,417.1185,434.145,439.1004,399.1079
2,Chrysin_diglycoside,C15H10O4,RTIXKCRFFJGDFG-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,0,579.1718,596.1983,601.1537,561.1612
2,Oleanoic Acid,C30H48O3,MIJYXULNPSFWEK-GTOFXWBISA-N ,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,0,457.3676,474.3942,479.3496,439.3571
2,Oleanoic Acid_glycoside,C30H48O3,MIJYXULNPSFWEK-GTOFXWBISA-N ,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,0,619.4209,636.4475,641.4029,601.4104
2,Oleanoic Acid_diglycoside,C30H48O3,MIJYXULNPSFWEK-GTOFXWBISA-N ,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,0,781.4742,798.5008,803.4562,763.4637
2,Dipteryxin,C17H14O6,BSXFDHHTXOAUGB-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=COC3=C(C(=C(C=C3C2=O)OC)O)O,0,315.0863,332.1129,337.0683,297.0757
2,Dipteryxin_glycoside,C17H14O6,BSXFDHHTXOAUGB-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=COC3=C(C(=C(C=C3C2=O)OC)O)O,0,477.1396,494.1662,499.1216,459.129
2,Dipteryxin_diglycoside,C17H14O6,BSXFDHHTXOAUGB-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=COC3=C(C(=C(C=C3C2=O)OC)O)O,0,639.1929,656.2195,661.1749,621.1823
2,Allopregnanolone,C21H34O2,AURFZBICLPNKBZ-SYBPFIFISA-N,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,0,319.2632,336.2897,341.2451,301.2526
2,Allopregnanolone_glycoside,C21H34O2,AURFZBICLPNKBZ-SYBPFIFISA-N,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,0,481.3165,498.343,503.2984,463.3059
2,Allopregnanolone_diglycoside,C21H34O2,AURFZBICLPNKBZ-SYBPFIFISA-N,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,0,643.3698,660.3963,665.3517,625.3592
2,3-Deacetylkhivorin,C30H40O9,PDKGFQJSCXMICA-GBOCIRNBSA-N,CC(=O)O[C@H]1C[C@H](C(C2[C@]1(C3CC[C@]4([C@@H](OC(=O)C5C4([C@@]3([C@@H](C2)OC(=O)C)C)O5)C6=COC=C6)C)C)(C)C)O,0,545.2745,562.3011,567.2565,527.2639
2,3-Deacetylkhivorin_glycoside,C30H40O9,PDKGFQJSCXMICA-GBOCIRNBSA-N,CC(=O)O[C@H]1C[C@H](C(C2[C@]1(C3CC[C@]4([C@@H](OC(=O)C5C4([C@@]3([C@@H](C2)OC(=O)C)C)O5)C6=COC=C6)C)C)(C)C)O,0,707.3278,724.3544,729.3098,689.3172
2,3-Deacetylkhivorin_diglycoside,C30H40O9,PDKGFQJSCXMICA-GBOCIRNBSA-N,CC(=O)O[C@H]1C[C@H](C(C2[C@]1(C3CC[C@]4([C@@H](OC(=O)C5C4([C@@]3([C@@H](C2)OC(=O)C)C)O5)C6=COC=C6)C)C)(C)C)O,0,869.3811,886.4077,891.3631,851.3705
2,"1,3-Dideacetyl-7-Deacetoxy-7-Oxokhivorin",C26H34O7,BBSPXZBAZKHYLF-HUBYRZTESA-N,C[C@@]12CCC3[C@]4([C@H](C[C@H](C(C4CC(=O)[C@]3(C15C(O5)C(=O)O[C@H]2C6=COC=C6)C)(C)C)O)O)C,0,459.2377,476.2643,481.2197,441.2272
2,"1,3-Dideacetyl-7-Deacetoxy-7-Oxokhivorin_glycoside",C26H34O7,BBSPXZBAZKHYLF-HUBYRZTESA-N,C[C@@]12CCC3[C@]4([C@H](C[C@H](C(C4CC(=O)[C@]3(C15C(O5)C(=O)O[C@H]2C6=COC=C6)C)(C)C)O)O)C,0,621.291,638.3176,643.273,603.2805
2,"1,3-Dideacetyl-7-Deacetoxy-7-Oxokhivorin_diglycoside",C26H34O7,BBSPXZBAZKHYLF-HUBYRZTESA-N,C[C@@]12CCC3[C@]4([C@H](C[C@H](C(C4CC(=O)[C@]3(C15C(O5)C(=O)O[C@H]2C6=COC=C6)C)(C)C)O)O)C,0,783.3443,800.3709,805.3263,765.3338
2,Deacetylgedunin,C26H32O6,HCEYJYMNIQHPPK-DXTZDJJUSA-N,C[C@@]12CC[C@@H]3[C@]4(C=CC(=O)C([C@@H]4C[C@H]([C@]3([C@@]15[C@H](O5)C(=O)O[C@H]2C6=COC=C6)C)O)(C)C)C,0,441.2272,458.2537,463.2091,423.2166
2,Deacetylgedunin_glycoside,C26H32O6,HCEYJYMNIQHPPK-DXTZDJJUSA-N,C[C@@]12CC[C@@H]3[C@]4(C=CC(=O)C([C@@H]4C[C@H]([C@]3([C@@]15[C@H](O5)C(=O)O[C@H]2C6=COC=C6)C)O)(C)C)C,0,603.2805,620.307,625.2624,585.2699
2,Deacetylgedunin_diglycoside,C26H32O6,HCEYJYMNIQHPPK-DXTZDJJUSA-N,C[C@@]12CC[C@@H]3[C@]4(C=CC(=O)C([C@@H]4C[C@H]([C@]3([C@@]15[C@H](O5)C(=O)O[C@H]2C6=COC=C6)C)O)(C)C)C,0,765.3338,782.3603,787.3157,747.3232
2,Tigogenin,C27H44O3,GMBQZIIUCVWOCD-MFRNJXNGSA-N,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,0,417.3363,434.3629,439.3183,399.3258
2,Tigogenin_glycoside,C27H44O3,GMBQZIIUCVWOCD-MFRNJXNGSA-N,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,0,579.3896,596.4162,601.3716,561.3791
2,Tigogenin_diglycoside,C27H44O3,GMBQZIIUCVWOCD-MFRNJXNGSA-N,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,0,741.4429,758.4695,763.4249,723.4324
2,Garcinolic Acid,C38H46O9,VDSCKSOYNLTQSY-VGJPRPLGSA-N,CC(=CCCC1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)OC45C(CCC=C4C3=O)C(O[C@@]5(C/C=C(\C)/C(=O)O)C(=O)O)(C)C)O)C)C,0,647.3215,664.348,669.3034,629.3109
2,Garcinolic Acid_glycoside,C38H46O9,VDSCKSOYNLTQSY-VGJPRPLGSA-N,CC(=CCCC1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)OC45C(CCC=C4C3=O)C(O[C@@]5(C/C=C(\C)/C(=O)O)C(=O)O)(C)C)O)C)C,0,809.3748,826.4013,831.3567,791.3642
2,Garcinolic Acid_diglycoside,C38H46O9,VDSCKSOYNLTQSY-VGJPRPLGSA-N,CC(=CCCC1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)OC45C(CCC=C4C3=O)C(O[C@@]5(C/C=C(\C)/C(=O)O)C(=O)O)(C)C)O)C)C,0,971.4281,988.4546,993.41,953.4175
2,8-Hydroxycarapinic Acid,C26H30O8,UKTUQKGXNWDYAI-JBRIXVCHSA-N,C[C@@]12CCC3[C@](C1=CC(=O)O[C@H]2C4=COC=C4)(C[C@H]5C(=O)C([C@@H](C3(C5=O)C)CC(=O)O)(C)C)O,0,471.2013,488.2279,493.1833,453.1908
2,8-Hydroxycarapinic Acid_glycoside,C26H30O8,UKTUQKGXNWDYAI-JBRIXVCHSA-N,C[C@@]12CCC3[C@](C1=CC(=O)O[C@H]2C4=COC=C4)(C[C@H]5C(=O)C([C@@H](C3(C5=O)C)CC(=O)O)(C)C)O,0,633.2546,650.2812,655.2366,615.2441
2,8-Hydroxycarapinic Acid_diglycoside,C26H30O8,UKTUQKGXNWDYAI-JBRIXVCHSA-N,C[C@@]12CCC3[C@](C1=CC(=O)O[C@H]2C4=COC=C4)(C[C@H]5C(=O)C([C@@H](C3(C5=O)C)CC(=O)O)(C)C)O,0,795.3079,812.3345,817.2899,777.2974
2,"Haematommic Acid, Ethyl Ester",C11H12O5,HUXJGSHUVDWZAM-UHFFFAOYSA-N,CCOC(=O)C1=C(C(=C(C=C1C)O)C=O)O,0,225.0757,242.1023,247.0577,207.0652
2,"Haematommic Acid, Ethyl Ester_glycoside",C11H12O5,HUXJGSHUVDWZAM-UHFFFAOYSA-N,CCOC(=O)C1=C(C(=C(C=C1C)O)C=O)O,0,387.129,404.1556,409.111,369.1185
2,"Haematommic Acid, Ethyl Ester_diglycoside",C11H12O5,HUXJGSHUVDWZAM-UHFFFAOYSA-N,CCOC(=O)C1=C(C(=C(C=C1C)O)C=O)O,0,549.1823,566.2089,571.1643,531.1718
2,Prenyletin,C14H14O4,AWEFUQDNSBBNCR-UHFFFAOYSA-N,CC(=CCOC1=C(C=C2C=CC(=O)OC2=C1)O)C,0,247.0965,264.123,269.0784,229.0859
2,Prenyletin_glycoside,C14H14O4,AWEFUQDNSBBNCR-UHFFFAOYSA-N,CC(=CCOC1=C(C=C2C=CC(=O)OC2=C1)O)C,0,409.1498,426.1763,431.1317,391.1392
2,Prenyletin_diglycoside,C14H14O4,AWEFUQDNSBBNCR-UHFFFAOYSA-N,CC(=CCOC1=C(C=C2C=CC(=O)OC2=C1)O)C,0,571.2031,588.2296,593.185,553.1925
2,Picrotin,C15H18O7,RYEFFICCPKWYML-QCGISDTRSA-N,C[C@@]12[C@H]3[C@H]4[C@H]([C@@H]([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0,311.1125,328.1391,333.0945,293.102
2,Picrotin_glycoside,C15H18O7,RYEFFICCPKWYML-QCGISDTRSA-N,C[C@@]12[C@H]3[C@H]4[C@H]([C@@H]([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0,473.1658,490.1924,495.1478,455.1553
2,Picrotin_diglycoside,C15H18O7,RYEFFICCPKWYML-QCGISDTRSA-N,C[C@@]12[C@H]3[C@H]4[C@H]([C@@H]([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,0,635.2191,652.2457,657.2011,617.2086
2,Lupeol,C30H50O,MQYXUWHLBZFQQO-QGTGJCAVSA-N,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,0,427.3934,444.42,449.3754,409.3829
2,Lupeol_glycoside,C30H50O,MQYXUWHLBZFQQO-QGTGJCAVSA-N,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,0,589.4467,606.4733,611.4287,571.4362
2,Lupeol_diglycoside,C30H50O,MQYXUWHLBZFQQO-QGTGJCAVSA-N,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,0,751.5,768.5266,773.482,733.4895
2,Podophyllin Acetate,C24H24O9,SASVNKPCTLROPQ-NZYDNVMFSA-N,CC(=O)O[C@@H]1[C@H]2COC(=O)[C@@H]2[C@@H](C3=CC4=C(C=C13)OCO4)C5=CC(=C(C(=C5)OC)OC)OC,0,457.1493,474.1759,479.1313,439.1387
2,Podophyllin Acetate_glycoside,C24H24O9,SASVNKPCTLROPQ-NZYDNVMFSA-N,CC(=O)O[C@@H]1[C@H]2COC(=O)[C@@H]2[C@@H](C3=CC4=C(C=C13)OCO4)C5=CC(=C(C(=C5)OC)OC)OC,0,619.2026,636.2292,641.1846,601.192
2,Podophyllin Acetate_diglycoside,C24H24O9,SASVNKPCTLROPQ-NZYDNVMFSA-N,CC(=O)O[C@@H]1[C@H]2COC(=O)[C@@H]2[C@@H](C3=CC4=C(C=C13)OCO4)C5=CC(=C(C(=C5)OC)OC)OC,0,781.2559,798.2825,803.2379,763.2453
2,Osajin,C25H24O5,DCTLJGWMHPGCOS-UHFFFAOYSA-N,CC(=CCC1=C2C(=C3C(=C1O)C(=O)C(=CO3)C4=CC=C(C=C4)O)C=CC(O2)(C)C)C,0,405.1697,422.1962,427.1516,387.1591
2,Osajin_glycoside,C25H24O5,DCTLJGWMHPGCOS-UHFFFAOYSA-N,CC(=CCC1=C2C(=C3C(=C1O)C(=O)C(=CO3)C4=CC=C(C=C4)O)C=CC(O2)(C)C)C,0,567.223,584.2495,589.2049,549.2124
2,Osajin_diglycoside,C25H24O5,DCTLJGWMHPGCOS-UHFFFAOYSA-N,CC(=CCC1=C2C(=C3C(=C1O)C(=O)C(=CO3)C4=CC=C(C=C4)O)C=CC(O2)(C)C)C,0,729.2763,746.3028,751.2582,711.2657
2,Salidroside,C14H20O7,ILRCGYURZSFMEG-RKQHYHRCSA-N,C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0,301.1282,318.1547,323.1101,283.1176
2,Salidroside_glycoside,C14H20O7,ILRCGYURZSFMEG-RKQHYHRCSA-N,C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0,463.1815,480.208,485.1634,445.1709
2,Salidroside_diglycoside,C14H20O7,ILRCGYURZSFMEG-RKQHYHRCSA-N,C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0,625.2348,642.2613,647.2167,607.2242
2,Ptaeroxylin,C15H14O4,IUIHYYSAVUBPQO-UHFFFAOYSA-N,CC1=CCC2=C(C=C3C(=C2O)C(=O)C=C(O3)C)OC1,0,259.0965,276.123,281.0784,241.0859
2,Ptaeroxylin_glycoside,C15H14O4,IUIHYYSAVUBPQO-UHFFFAOYSA-N,CC1=CCC2=C(C=C3C(=C2O)C(=O)C=C(O3)C)OC1,0,421.1498,438.1763,443.1317,403.1392
2,Ptaeroxylin_diglycoside,C15H14O4,IUIHYYSAVUBPQO-UHFFFAOYSA-N,CC1=CCC2=C(C=C3C(=C2O)C(=O)C=C(O3)C)OC1,0,583.2031,600.2296,605.185,565.1925
2,Anthothecol,C28H32O7,AJTULIWKBMDPCJ-UHFFFAOYSA-N,CC(=O)OC1CC2(C(CC3C2(O3)C4(C1C5(C=CC(=O)C(C5=C(C4=O)O)(C)C)C)C)C6=COC=C6)C,0,481.2221,498.2486,503.204,463.2115
